Date,Open,High,Low,Close,Volume,Turnover
2008-06-23,4351.15,4351.15,4225.5,4266.4,126376126,61215200000.00001
2008-06-24,4271.05,4305.9,4156.1,4191.1,132477086,64968100000.00001
2008-06-25,4189.6,4264.55,4093.2,4252.65,152437781,69603600000.0
2008-06-26,4252.6,4324.75,4230.0,4315.85,196473131,93524300000.0
2008-06-27,4315.3,4315.3,4119.2,4136.65,177324470,78831600000.0
2008-06-30,4136.25,4163.0,4021.7,4040.55,144491241,65238600000.0
2008-07-01,4039.75,4075.4,3878.2,3896.75,164469220,69399300000.0
2008-07-02,3895.3,4107.15,3848.25,4093.35,199920144,89094400000.0
2008-07-03,4094.6,4097.35,3874.85,3925.75,154573765,71014200000.0
2008-07-04,3926.65,4033.5,3896.4,4016.0,152045352,65633600000.0
2008-07-07,4002.0,4114.5,4002.0,4030.0,125737237,55172100000.0
2008-07-08,4028.7,4028.7,3896.05,3988.55,135090953,61668300000.0
2008-07-09,3990.9,4169.4,3990.9,4157.1,144597409,65956100000.0
2008-07-10,4155.65,4187.95,4110.4,4162.2,146458190,63547900000.0
2008-07-11,4166.0,4215.5,4014.45,4049.0,137337875,69475300000.0
2008-07-14,4047.45,4118.1,4004.25,4039.7,126882896,60628700000.0
2008-07-15,4039.3,4040.7,3835.5,3861.1,142682247,66455600000.00001
2008-07-16,3861.55,3920.05,3790.2,3816.7,185428595,74728800000.0
2008-07-17,3823.15,3968.75,3823.15,3947.2,180239171,72887600000.0
2008-07-18,3962.95,4110.55,3926.3,4092.25,175068345,78952100000.0
2008-07-21,4092.2,4168.15,4072.75,4159.5,136720904,64872400000.0
2008-07-22,4158.45,4262.45,4137.95,4240.1,165666075,75604100000.0
2008-07-23,4246.7,4491.55,4246.7,4476.8,233619126,117722600000.0
2008-07-24,4476.2,4539.45,4385.85,4433.55,177026127,92733900000.0
2008-07-25,4440.85,4440.85,4297.15,4311.85,161681204,85160000000.0
2008-07-28,4282.25,4352.65,4282.25,4332.1,111107965,63739799999.99999
2008-07-29,4332.2,4332.2,4159.15,4189.85,125806260,66199000000.0
2008-07-30,4191.2,4327.0,4191.2,4313.55,151936263,69614500000.0
2008-07-31,4314.35,4342.0,4285.55,4332.95,199677047,86963100000.0
2008-08-01,4331.6,4422.95,4235.7,4413.55,178077599,88476299999.99998
2008-08-04,4426.1,4436.15,4362.9,4395.35,131343663,64864799999.99999
2008-08-05,4395.8,4515.15,4376.0,4502.85,194984174,96055600000.0
2008-08-06,4506.25,4615.9,4503.9,4517.55,175692787,102749400000.0
2008-08-07,4515.25,4580.15,4493.7,4523.85,133711940,68896100000.0
2008-08-08,4518.35,4546.35,4464.0,4529.5,114202272,62710900000.0
2008-08-11,4529.35,4625.2,4529.35,4620.4,112939704,66252100000.0
2008-08-12,4620.95,4649.85,4525.75,4552.25,123375933,74220100000.0
2008-08-13,4548.05,4572.65,4497.25,4529.05,105825121,58394799999.99999
2008-08-14,4524.2,4529.8,4421.25,4430.7,95028617,55049000000.0
2008-08-18,4430.7,4447.4,4379.85,4393.05,96897991,49858400000.0
2008-08-19,4393.1,4393.7,4316.55,4368.25,96476193,45165500000.0
2008-08-20,4365.45,4434.9,4365.45,4415.75,89434446,44251000000.0
2008-08-21,4416.2,4418.55,4271.3,4283.85,91313625,43236800000.0
2008-08-22,4283.85,4337.0,4248.0,4327.45,101435362,52262400000.0
2008-08-25,4317.95,4398.8,4317.95,4335.35,79239792,38846800000.0
2008-08-26,4335.2,4345.05,4283.3,4337.5,86937484,47755700000.0
2008-08-27,4336.85,4364.25,4282.65,4292.1,84380597,45994900000.0
2008-08-28,4290.75,4304.5,4201.85,4214.0,161197240,75786200000.0
2008-08-29,4230.6,4368.8,4230.6,4360.0,111455760,55934300000.0
2008-09-01,4356.1,4365.0,4281.35,4348.65,82996531,42200100000.0
2008-09-02,4358.85,4522.4,4343.1,4504.0,129292702,69215800000.0
2008-09-04,4512.95,4514.6,4419.45,4447.75,114713208,65355000000.0
2008-09-05,4444.7,4444.7,4328.9,4352.3,108583037,61267800000.0
2008-09-08,4358.3,4558.0,4358.3,4482.3,117351175,66156700000.0
2008-09-09,4485.15,4497.5,4418.95,4468.7,95544721,54882000000.0
2008-09-10,4467.5,4467.5,4382.35,4400.25,134790277,67817400000.0
2008-09-11,4397.25,4399.3,4272.75,4290.3,116723061,65379500000.0
2008-09-12,4291.6,4323.9,4200.15,4228.45,145748456,79803700000.0
2008-09-15,4231.95,4237.25,3955.4,4072.9,147158815,71140000000.0
2008-09-16,4072.55,4090.1,3919.35,4074.9,159518028,77271900000.0
2008-09-17,4074.8,4116.7,3974.6,4008.25,153414046,76749000000.0
2008-09-18,4005.25,4050.1,3799.55,4038.15,203882671,101259500000.0
2008-09-19,4040.8,4262.65,4040.8,4245.25,206052260,102219900000.0
2008-09-22,4248.95,4303.25,4202.4,4223.05,137082447,68598100000.00001
2008-09-23,4223.9,4224.7,4117.9,4126.9,125527290,62378700000.0
2008-09-24,4125.75,4207.95,4115.85,4161.25,156072253,72608700000.0
2008-09-25,4162.15,4172.6,4077.5,4110.55,217958856,92358300000.0
2008-09-26,4108.75,4110.7,3970.35,3985.25,133851369,59687800000.0
2008-09-29,3990.2,3997.55,3777.3,3850.05,187237452,83869800000.0
2008-09-30,3848.7,3966.85,3715.05,3921.2,217095428,96590900000.0
2008-10-01,3921.85,4000.5,3861.25,3950.75,149863209,64483700000.0
2008-10-03,3953.55,3969.55,3804.85,3818.3,172679745,79194600000.0
2008-10-06,3817.3,3820.85,3581.6,3602.35,157489980,65655600000.00001
2008-10-07,3606.95,3732.65,3537.0,3606.6,210246893,82911299999.99998
2008-10-08,3604.4,3604.4,3329.45,3513.65,228575994,86499500000.0
2008-10-10,3502.05,3502.05,3198.95,3279.95,283977364,108579200000.0
2008-10-13,3272.9,3510.2,3272.9,3490.7,195385035,77068300000.0
2008-10-14,3494.1,3648.25,3491.5,3518.65,177533438,74295400000.0
2008-10-15,3517.9,3518.5,3324.55,3338.4,163717675,66022500000.0
2008-10-16,3333.85,3333.85,3099.9,3269.3,234077842,86312600000.0
2008-10-17,3269.05,3335.95,3046.6,3074.35,194265455,70531800000.0
2008-10-20,3108.2,3238.4,3058.95,3122.8,186324892,65445300000.0
2008-10-21,3125.4,3254.85,3117.35,3234.9,225718997,74485800000.0
2008-10-22,3234.7,3235.75,3051.8,3065.15,171324331,56225700000.0
2008-10-23,3064.8,3085.1,2917.15,2943.15,234116773,72709100000.0
2008-10-24,2936.25,2936.25,2525.05,2584.0,348595400,78434200000.0
2008-10-27,2583.75,2585.3,2252.75,2524.2,341552313,70127800000.0
2008-10-28,2526.2,2695.95,2526.2,2684.6,51206468,10382400000.0
2008-10-29,2685.3,2781.25,2631.9,2697.05,361640496,81647600000.0
2008-10-31,2696.3,2921.35,2696.3,2885.6,320836935,89639599999.99998
2008-11-03,2885.4,3062.05,2885.4,3043.85,240443755,66425300000.0
2008-11-04,3050.25,3152.3,2985.0,3142.1,304637885,74784400000.0
2008-11-05,3155.75,3240.55,2971.0,2994.95,305687563,85311900000.0
2008-11-06,2998.45,3007.8,2860.25,2892.65,268176655,71782400000.0
2008-11-07,2893.25,3010.0,2860.1,2973.0,246638152,61403300000.0
2008-11-10,2973.3,3161.25,2973.3,3148.25,251108020,59854600000.0
2008-11-11,3147.2,3147.2,2919.45,2938.65,221654127,58570100000.0
2008-11-12,2937.9,2975.2,2794.95,2848.45,250791310,70106600000.0
2008-11-14,2848.0,2938.8,2778.8,2810.35,257081847,74236200000.0
2008-11-17,2813.4,2835.7,2694.5,2799.55,251219581,63679200000.0
2008-11-18,2802.45,2802.45,2664.3,2683.15,220347375,57425300000.0
2008-11-19,2682.75,2772.4,2617.9,2635.0,230509310,64473500000.0
2008-11-20,2634.2,2634.2,2502.9,2553.15,204791432,53306100000.0
2008-11-21,2553.6,2718.6,2539.8,2693.45,281247780,67002500000.0
2008-11-24,2690.85,2740.35,2633.8,2708.25,236797126,59987900000.0
2008-11-25,2708.3,2790.7,2638.2,2654.0,214273358,56192700000.00001
2008-11-26,2652.45,2762.6,2643.35,2752.25,269948758,64292400000.0
2008-11-28,2745.7,2779.0,2690.3,2755.1,296322562,72377800000.0
2008-12-01,2755.15,2832.85,2669.5,2682.9,257834565,61220200000.00001
2008-12-02,2672.9,2672.9,2570.7,2657.8,261046123,56513100000.00001
2008-12-03,2657.5,2693.65,2611.95,2656.45,282545081,59128200000.0
2008-12-04,2656.5,2793.8,2646.35,2788.0,324695285,65385300000.0
2008-12-05,2786.65,2821.15,2701.35,2714.4,319248265,64486100000.0
2008-12-08,2714.7,2861.55,2714.7,2784.0,311403332,69519900000.0
2008-12-10,2785.7,2940.15,2785.7,2928.25,370599341,81307900000.0
2008-12-11,2934.05,2945.3,2861.55,2920.15,352245716,78449100000.0
2008-12-12,2915.35,2936.8,2812.55,2921.35,284387903,71030300000.0
2008-12-15,2917.9,3012.1,2917.9,2981.2,293737834,71330800000.0
2008-12-16,2983.6,3052.55,2963.3,3041.75,270617321,68930600000.0
2008-12-17,3040.45,3076.2,2943.5,2954.35,344614834,85676000000.0
2008-12-18,2955.35,3072.55,2922.65,3060.75,377032468,90421900000.0
2008-12-19,3063.0,3106.8,3036.3,3077.5,386314136,83448200000.0
2008-12-22,3077.25,3110.45,3027.8,3039.3,315828829,61013600000.0
2008-12-23,3039.25,3040.0,2957.05,2968.65,303129447,57053800000.0
2008-12-24,2967.4,2968.0,2900.45,2916.85,380460882,69757100000.0
2008-12-26,2919.85,2960.95,2844.8,2857.25,237935397,45589000000.0
2008-12-29,2857.15,2931.8,2812.9,2922.2,335171811,63675500000.0
2008-12-30,2922.55,2999.15,2899.75,2979.5,302749136,58195000000.0
2008-12-31,2979.8,3002.65,2937.35,2959.15,288826411,57077500000.0
2009-01-01,2963.3,3039.25,2963.3,3033.45,226681072,43025400000.0
2009-01-02,3034.6,3079.85,3021.8,3046.75,318672508,61327200000.0
2009-01-05,3058.75,3131.95,3056.45,3121.45,311929372,67379399999.99999
2009-01-06,3121.5,3141.8,3056.1,3112.8,340452916,80917400000.0
2009-01-07,3112.8,3147.2,2888.2,2920.4,686898999,108655500000.0
2009-01-09,2919.95,2929.85,2810.25,2873.0,591981660,90808400000.0
2009-01-12,2868.85,2869.2,2748.55,2773.1,272867140,68175200000.00001
2009-01-13,2775.0,2802.6,2720.8,2744.95,252698258,64075800000.0
2009-01-14,2748.4,2853.25,2748.4,2835.3,217953716,56834100000.0
2009-01-15,2832.3,2832.3,2701.75,2736.7,218127929,56704300000.0
2009-01-16,2737.0,2835.65,2724.2,2828.45,229499649,48179200000.0
2009-01-19,2828.7,2868.2,2819.9,2846.2,328336119,45315000000.0
2009-01-20,2842.9,2842.9,2758.0,2796.6,233289325,46007900000.0
2009-01-21,2777.4,2787.3,2690.2,2706.15,220067231,52540600000.00001
2009-01-22,2714.7,2744.85,2681.4,2713.8,229581189,53195200000.00001
2009-01-23,2705.45,2765.55,2661.65,2678.55,211289358,50908800000.0
2009-01-27,2686.05,2777.3,2685.25,2771.35,220453539,52079500000.0
2009-01-28,2771.1,2855.4,2765.6,2849.5,280820341,55615900000.0
2009-01-29,2849.35,2873.85,2795.35,2823.95,347987447,71892700000.0
2009-01-30,2824.05,2881.0,2774.1,2874.8,295045380,62006600000.0
2009-02-02,2872.35,2873.45,2760.7,2766.65,235281717,51516700000.0
2009-02-03,2773.5,2831.7,2752.9,2783.9,256264668,59010600000.00001
2009-02-04,2780.7,2842.2,2780.7,2803.05,204148860,46738000000.0
2009-02-05,2802.75,2816.8,2754.85,2780.05,178583516,41691300000.0
2009-02-06,2779.35,2852.5,2778.65,2843.1,187961190,40008200000.0
2009-02-09,2843.05,2926.75,2840.15,2919.9,186517519,44850400000.0
2009-02-10,2919.7,2957.4,2891.75,2934.5,302564116,61226899999.99999
2009-02-11,2933.0,2937.5,2877.6,2925.7,243376977,48985800000.0
2009-02-12,2927.4,2939.0,2886.55,2893.05,214711779,43468900000.0
2009-02-13,2896.95,2969.75,2896.85,2948.35,195741802,46816000000.0
2009-02-16,2948.25,2953.2,2839.1,2848.5,246055796,50494100000.0
2009-02-17,2853.85,2854.65,2757.3,2770.5,191473117,44959900000.0
2009-02-18,2755.15,2806.5,2736.65,2776.15,214170731,49408900000.0
2009-02-19,2776.7,2802.15,2767.6,2789.35,174587983,41629600000.0
2009-02-20,2789.3,2789.3,2709.3,2736.45,154745737,38821700000.0
2009-02-24,2737.25,2746.2,2677.55,2733.9,182727347,44071400000.0
2009-02-25,2733.45,2789.35,2733.45,2762.5,176810272,43236700000.0
2009-02-26,2762.2,2797.8,2731.9,2785.65,250274333,60464399999.99999
2009-02-27,2785.7,2787.2,2708.45,2763.65,231597805,60844600000.0
2009-03-02,2764.6,2764.6,2659.55,2674.6,194233262,46442100000.0
2009-03-03,2672.15,2688.5,2611.55,2622.4,217640315,51810000000.0
2009-03-04,2611.95,2655.7,2611.95,2645.2,202951378,53632500000.0
2009-03-05,2645.9,2663.9,2564.1,2576.7,247491627,63197900000.0
2009-03-06,2576.75,2628.1,2539.45,2620.15,242507546,63441200000.0
2009-03-09,2620.1,2621.25,2555.6,2573.15,166405852,40480800000.0
2009-03-12,2574.5,2646.1,2574.5,2617.45,213787846,59496300000.0
2009-03-13,2616.6,2726.15,2616.6,2719.25,263891931,67950900000.0
2009-03-16,2716.05,2781.95,2701.95,2777.25,263151493,60596400000.0
2009-03-17,2776.35,2805.6,2738.7,2757.45,288783952,62244900000.0
2009-03-18,2757.65,2836.05,2752.25,2794.7,261792179,61738600000.0
2009-03-19,2797.05,2822.25,2771.35,2807.15,223408426,53940700000.0
2009-03-20,2807.35,2816.1,2773.65,2807.05,186838911,50439600000.0
2009-03-23,2807.25,2949.75,2807.25,2939.9,251175674,63047600000.0
2009-03-24,2923.8,3017.4,2914.5,2938.7,383117195,88711200000.00002
2009-03-25,2938.8,2996.5,2923.3,2984.35,383648320,85132600000.0
2009-03-26,2982.25,3103.35,2982.25,3082.25,416183641,104180000000.0
2009-03-27,3079.4,3123.35,3055.9,3108.65,326572500,85996500000.0
2009-03-30,3108.75,3110.2,2962.4,2978.15,275780455,71002700000.0
2009-03-31,2981.7,3054.3,2966.4,3020.95,341399212,90225200000.0
2009-04-01,3023.85,3069.3,2965.7,3060.35,319442080,80111600000.0
2009-04-02,3061.05,3228.75,3061.05,3211.05,370836234,95586700000.0
2009-04-06,3211.35,3303.9,3211.35,3256.6,357065601,94994800000.0
2009-04-08,3255.35,3357.05,3149.25,3342.95,409030235,111164200000.0
2009-04-09,3346.0,3401.15,3307.05,3342.05,414637960,99842400000.0
2009-04-13,3342.2,3417.8,3334.15,3382.6,331534301,83243500000.0
2009-04-15,3381.45,3497.55,3311.8,3484.15,458489468,122802000000.0
2009-04-16,3484.35,3511.25,3354.2,3369.5,559549931,132097800000.0
2009-04-17,3369.5,3489.85,3359.25,3384.4,491159908,115046000000.0
2009-04-20,3384.75,3441.1,3339.45,3377.1,341798670,88342200000.0
2009-04-21,3376.85,3414.7,3309.35,3365.3,344667947,90695600000.0
2009-04-22,3364.6,3401.1,3296.9,3330.3,327292987,79325100000.0
2009-04-23,3330.5,3439.9,3310.5,3423.7,315691090,78645400000.0
2009-04-24,3423.6,3491.35,3402.9,3480.75,306127718,86040400000.00002
2009-04-27,3481.3,3517.25,3435.3,3470.0,315936295,90770600000.0
2009-04-28,3469.5,3471.95,3351.5,3362.35,287134649,79043800000.0
2009-04-29,3371.65,3486.4,3366.7,3473.95,483582317,97039400000.0
2009-05-04,3478.7,3664.5,3478.7,3654.0,363866099,101127600000.0
2009-05-05,3664.5,3682.2,3618.75,3661.9,442066443,112367900000.00002
2009-05-06,3662.0,3717.05,3608.65,3625.05,408101644,115592000000.0
2009-05-07,3617.15,3692.05,3617.15,3683.9,326304598,88277200000.0
2009-05-08,3681.8,3711.25,3582.85,3620.7,291694964,85294000000.0
2009-05-11,3615.75,3660.2,3534.55,3554.6,285340638,78587800000.0
2009-05-12,3554.65,3691.65,3534.2,3681.1,366055503,95504900000.0
2009-05-13,3668.75,3709.6,3610.2,3635.25,360452738,98001500000.0
2009-05-14,3631.9,3631.9,3537.6,3593.45,288154287,81387900000.0
2009-05-15,3597.85,3686.25,3597.85,3671.65,300880814,86552400000.0
2009-05-18,3673.15,4384.3,3673.15,4323.15,2768292,1139900000.0
2009-05-19,4324.95,4509.4,4167.65,4318.45,670982325,260022599999.99997
2009-05-20,4318.75,4362.85,4244.7,4270.3,471343167,169176300000.0
2009-05-21,4270.35,4319.0,4199.2,4210.9,353070384,122900300000.0
2009-05-22,4211.85,4249.5,4155.85,4238.5,284165388,105729700000.0
2009-05-25,4238.1,4270.05,4205.1,4237.55,299302991,91046200000.00002
2009-05-26,4239.55,4256.05,4092.25,4116.7,308739530,95017099999.99998
2009-05-27,4117.3,4286.45,4115.25,4276.05,353499631,121733500000.0
2009-05-28,4276.15,4354.85,4254.85,4337.1,460439887,160673200000.0
2009-05-29,4340.75,4488.05,4340.75,4448.95,506796280,151817300000.0
2009-06-01,4450.4,4545.4,4450.4,4529.9,464256409,127816100000.0
2009-06-02,4530.45,4586.4,4451.3,4525.25,396327441,125650700000.0
2009-06-03,4525.5,4574.9,4478.6,4530.7,415829528,121315700000.0
2009-06-04,4530.3,4582.2,4453.45,4572.65,424050722,125636500000.0
2009-06-05,4573.3,4636.85,4561.95,4586.9,409906842,129078799999.99998
2009-06-08,4582.35,4611.4,4404.65,4429.9,370092839,108242200000.0
2009-06-09,4427.75,4562.45,4365.1,4550.95,414282839,120499599999.99998
2009-06-10,4551.7,4688.95,4551.7,4655.25,392189746,130999300000.0
2009-06-11,4657.4,4679.55,4586.15,4637.7,391597868,114744599999.99998
2009-06-12,4637.55,4693.2,4566.15,4583.4,351580404,114005800000.0
2009-06-15,4584.65,4601.05,4469.6,4484.0,322454082,107559800000.0
2009-06-16,4478.1,4537.95,4405.95,4517.8,320009267,108074700000.0
2009-06-17,4515.35,4517.8,4332.8,4356.15,327627945,111945600000.0
2009-06-18,4352.95,4375.3,4222.15,4251.4,373404826,115424500000.0
2009-06-19,4251.1,4326.2,4206.7,4313.6,350066880,104017900000.00002
2009-06-22,4314.2,4352.25,4221.9,4235.25,270808678,91039400000.0
2009-06-23,4223.3,4267.45,4143.25,4247.0,339990201,108809599999.99998
2009-06-24,4247.3,4307.0,4218.25,4292.95,311199175,95122700000.0
2009-06-25,4293.85,4337.95,4221.15,4241.85,407987742,128472800000.0
2009-06-26,4243.95,4383.75,4243.95,4375.5,284570041,100655200000.0
2009-06-29,4375.4,4439.95,4350.9,4390.95,293321334,95918500000.0
2009-06-30,4391.5,4426.75,4267.35,4291.1,336647021,99015300000.0
2009-07-01,4292.3,4362.3,4249.7,4340.9,289982752,86541400000.0
2009-07-02,4373.5,4383.65,4288.75,4348.85,259079398,97303300000.0
2009-07-03,4347.3,4434.45,4298.95,4424.25,224680237,83744000000.0
2009-07-06,4429.6,4479.8,4133.7,4165.7,365737764,126483799999.99998
2009-07-07,4166.0,4231.8,4155.5,4202.15,290915989,102990400000.00002
2009-07-08,4201.85,4201.85,4061.1,4078.9,339578445,100775500000.0
2009-07-09,4078.75,4114.9,4039.85,4080.95,406359501,92018100000.0
2009-07-10,4081.4,4129.95,3976.8,4003.9,303001008,87701700000.0
2009-07-13,4003.4,4003.4,3918.75,3974.05,273186872,75305700000.0
2009-07-14,3974.1,4128.9,3974.1,4111.4,242076783,77971100000.0
2009-07-15,4120.8,4249.55,4118.75,4233.5,254611958,81381100000.0
2009-07-16,4223.5,4305.0,4205.5,4231.4,292288337,102099599999.99998
2009-07-17,4231.45,4390.4,4230.15,4374.95,250233020,95451000000.0
2009-07-20,4377.9,4510.3,4377.9,4502.25,280309302,101513300000.0
2009-07-21,4501.5,4524.0,4436.6,4469.1,311984330,102897300000.0
2009-07-22,4469.3,4557.95,4380.45,4398.9,337796915,116887400000.0
2009-07-23,4409.7,4532.4,4405.95,4523.75,273052133,105800000000.0
2009-07-24,4524.8,4578.75,4504.85,4568.55,351255586,115015100000.0
2009-07-27,4568.65,4596.75,4528.5,4572.3,277017434,103880200000.0
2009-07-28,4572.8,4599.9,4529.15,4564.1,382344566,125760900000.0
2009-07-29,4565.8,4573.85,4420.8,4513.5,368035721,125010500000.0
2009-07-30,4513.1,4582.35,4474.5,4571.45,338985380,131218400000.0
2009-07-31,4571.6,4669.75,4571.6,4636.45,300437149,109510400000.00002
2009-08-03,4633.8,4723.75,4617.75,4711.4,277002677,87172200000.0
2009-08-04,4706.25,4731.45,4642.6,4680.5,322871852,109383900000.0
2009-08-05,4680.95,4717.2,4629.85,4694.15,244640641,93128600000.0
2009-08-06,4694.35,4718.15,4559.2,4585.5,278150681,109739200000.0
2009-08-07,4591.9,4591.9,4463.95,4481.4,266871982,97727700000.0
2009-08-10,4486.5,4562.5,4399.85,4437.65,284079082,100284300000.0
2009-08-11,4435.0,4510.8,4398.9,4471.35,250129719,90827800000.0
2009-08-12,4473.8,4473.8,4359.4,4457.5,274149382,93754200000.0
2009-08-13,4458.55,4614.15,4458.55,4605.0,253540980,88832200000.0
2009-08-14,4605.15,4619.0,4559.35,4580.05,222992686,81490000000.0
2009-08-17,4578.8,4578.8,4374.6,4387.9,252330559,83879800000.0
2009-08-18,4389.5,4491.45,4372.65,4458.9,265217123,85990400000.00002
2009-08-19,4457.75,4477.55,4353.45,4394.1,254668765,82966600000.0
2009-08-20,4394.35,4492.8,4394.35,4453.45,166600981,56755300000.0
2009-08-21,4453.45,4538.7,4400.9,4528.8,185694578,74037700000.0
2009-08-24,4536.95,4656.3,4536.95,4642.8,207902560,70270100000.0
2009-08-25,4641.65,4672.9,4582.5,4659.35,248995054,82997300000.0
2009-08-26,4659.45,4697.8,4659.1,4680.85,208840330,73462100000.0
2009-08-27,4679.0,4707.9,4645.15,4688.2,230998335,85724900000.0
2009-08-28,4688.4,4743.75,4651.4,4732.35,285794817,87696000000.0
2009-08-31,4730.85,4730.85,4635.0,4662.1,355947859,93669300000.0
2009-09-01,4662.2,4735.9,4600.65,4625.35,332639046,99520100000.0
2009-09-02,4624.0,4650.45,4576.6,4608.35,265745955,84669599999.99998
2009-09-03,4608.75,4647.35,4581.05,4593.55,245965172,76644300000.0
2009-09-04,4608.7,4697.2,4580.35,4680.4,243559408,78852500000.0
2009-09-07,4682.4,4790.0,4679.3,4782.9,243162111,84188200000.0
2009-09-08,4782.85,4842.2,4782.65,4805.25,310692738,119011800000.0
2009-09-09,4804.9,4825.05,4783.5,4814.25,239157623,93142200000.0
2009-09-10,4814.35,4889.05,4807.9,4819.4,235712405,92641700000.0
2009-09-11,4819.4,4856.15,4791.55,4829.55,236392562,85396900000.0
2009-09-14,4830.35,4832.25,4786.25,4808.6,168557296,62653400000.0
2009-09-15,4808.35,4899.45,4808.35,4892.1,215325851,78119700000.0
2009-09-16,4894.65,4966.3,4894.65,4958.4,240095210,93616000000.0
2009-09-17,4958.55,5003.05,4944.15,4965.55,270017278,124901400000.0
2009-09-18,4963.95,4980.85,4931.9,4976.05,222101079,91247500000.0
2009-09-22,4977.1,5036.3,4977.1,5020.2,189005727,76432800000.0
2009-09-23,5019.95,5030.75,4957.05,4969.95,213349260,77332200000.0
2009-09-24,4977.15,5016.7,4904.05,4986.55,266932031,117241800000.0
2009-09-25,4985.1,4994.35,4931.25,4958.95,179960712,74014400000.0
2009-09-29,4959.15,5020.25,4959.1,5006.85,174803950,72871800000.0
2009-09-30,5007.65,5087.6,5004.35,5083.95,184790308,91758000000.0
2009-10-01,5087.2,5110.5,5057.05,5083.4,224761213,101001000000.0
2009-10-05,5076.05,5076.05,4991.95,5003.2,239335078,98077000000.0
2009-10-06,5003.65,5034.7,4921.05,5027.4,367279763,125425700000.0
2009-10-07,5031.7,5077.0,4972.95,4985.75,266221987,109391299999.99998
2009-10-08,5011.25,5043.05,4971.75,5002.25,294680002,120518200000.0
2009-10-09,4993.0,5032.6,4934.55,4945.2,215439682,94813900000.0
2009-10-12,4945.45,5068.05,4945.45,5054.25,187302253,83421700000.0
2009-10-14,5054.35,5127.4,5054.35,5118.2,243364399,100250500000.0
2009-10-15,5118.55,5152.25,5077.1,5108.85,258099954,98337000000.0
2009-10-16,5108.65,5149.65,5093.2,5142.15,208175454,94713300000.0
2009-10-17,5159.35,5176.8,5124.25,5141.8,41376778,16978900000.000002
2009-10-20,5145.6,5181.95,5102.65,5114.45,199616623,83137400000.0
